"interval_start_utc","interval_end_utc","market","location","location_type","lmp","energy","congestion","loss"
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MTVIEW_1_N005","Node",46.98829,46.29844,0,0.68985
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MURRAY_6_N001","Node",45.95583,46.29844,0,-0.34261
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NAPA_6_N003","Node",45.76138,46.29844,0,-0.53706
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NATNLCTY_6_N005","Node",45.66878,46.29844,0,-0.62966
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NCPA2GY2_7_N001","Node",45.41877,46.29844,0,-0.87967
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NEORBLF_7_B1","Node",46.12714,46.29844,0,-0.1713
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NEWBURG_6_N001","Node",49.63656,46.29844,0,3.33812
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NEWMAN_6_B2","Node",49.06246,46.29844,0,2.76402
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NOISLMTR_6_N009","Node",45.80305,46.29844,0,-0.49539
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NOVATO_6_N002","Node",46.22899,46.29844,0,-0.06945
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","NUMITAP_1_N003","Node",47.49294,46.29844,0,1.1945
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","OAKLAND_1_B1","Node",47.0531,46.29844,0,0.75466
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","OCEANO_1_N001","Node",47.42812,46.29844,0,1.12968
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","OCEANSDE_6_N001","Node",46.32622,46.29844,0,0.02778
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","OLETA_6_N001","Node",40.17228,46.29844,-7.11231,0.98616
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","OLINDA_6_N001","Node",45.95583,46.29844,0,-0.34261
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ORICK_6_N001","Node",50.73383,46.29844,0,4.43539
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ORLANDB_6_N001","Node",44.2289,46.29844,0,-2.06954
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ORMOND2G_7_B1","Node",45.74286,46.29844,0,-0.55558
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","OROVILLE_6_N001","Node",44.65485,46.29844,0,-1.64359
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PACIFICA_6_N001","Node",48.10871,46.29844,0,1.81027
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PADUA_6_N008","Node",45.9049,46.29844,0,-0.39354
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PARKWAY_2_N001","Node",45.84934,46.29844,0,-0.44909
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PAULSWT_1_N001","Node",47.66887,46.29844,0,1.37043
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PEACHTON_6_N004","Node",78.24749,46.29844,32.3287,-0.37965
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PENRYN_6_N001","Node",114.25433,46.29844,67.56698,0.38891
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PERMNNTE_6_N002","Node",46.81698,46.29844,0,0.51854
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PETLMAA_6_N001","Node",46.00213,46.29844,0,-0.29631
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","PITTSBRG_6_N101","Node",46.18732,46.29844,0,-0.11112
